dataset\053e8c85502265e5df2e9cd8e29fce2f.jpg,0.00732961,0.00776077,0.00172462,0.00431154,0.0133658,0.00301808,0.00603615,0.00905423,0.00129346,0.00689846,0.00517385,0.0,0.00344923,0.000862308,0.0,0.00388038,0.0,0.0,0.00129346,0.0,0.0,0.00172462,0.0,0.0,0.0,0.0,0.0,0.000431154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00129346,0.00517385,0.0487204,0.00388038,0.0120723,0.0707092,0.00517385,0.00172462,0.0495827,0.00646731,0.0,0.0219888,0.00646731,0.00172462,0.0668288,0.00603615,0.00129346,0.245327,0.00646731,0.00129346,0.0500138,0.00819192,0.00603615,0.0,0.00689846,0.00991654,0.0,0.00732961,0.0228512,0.0,0.00732961,0.0918358,0.0,0.00905423,0.0413908,0.0,0.000862308,0.000862308,0.199624,0.00603615,0.00431154,0.360013,0.00991654,0.0116412,0.384158,0.00517385,0.03363,0.250069,0.00344923,0.135382,0.178929,0.00646731,0.301377,0.0948538,0.0176773,0.41089,0.0155215,0.00948538,0.299221,0.000431154,0.00603615,0.200918,0.0,0.01121,0.16815,0.0,0.00689846,0.143143,0.0,0.0301808,0.0694158,0.0,0.000862308,0.000431154,0.00215577,0.00517385,0.00258692,0.000431154,0.00431154,0.0129346,0.000431154,0.00388038,0.0491515,0.0,0.005605,0.116412,0.0,0.00431154,0.0845061,0.0,0.005605,0.000431154,0.0,0.00215577,0.000862308,0.000431154,0.00301808,0.000862308,0.0,0.0,0.0,0.0,0.000862308,0.0,0.0,0.00172462,0.0,0.0,0.000431154,0.0,0.0,0.00474269,0.00388038,0.000862308,0.00646731,0.00258692,0.0,0.0150904,0.01121,0.0,0.00732961,0.00172462,0.0,0.00344923,0.0,0.0,0.00474269,0.000431154,0.000431154,0.00388038,0.000862308,0.00258692,0.00344923,0.00172462,0.00344923,0.00517385,0.00215577,0.00431154,0.00172462,0.00215577,0.0129346,0.0129346,0.00474269,0.0107788,0.00172462,0.000431154,0.0,0.00862308,0.000431154,0.0,0.0107788,0.0,0.0,0.00689846,0.0,0.0,0.00388038,0.000862308,0.0,0.000862308,0.0,0.0,0.000431154,0.0,0.0,0.000862308,0.0,0.0,0.0,0.0,0.0,0.000431154,0.0,0.0,0.0,0.0,0.0,0.000431154,0.0,0.0,0.000431154,0.0,0.0,0.00258692,0.000862308,0.0,0.00301808,0.00172462,0.0,0.00344923,0.000862308,0.0,0.00474269,0.0,0.0,0.00129346,0.0,0.0,0.000431154,0.0,0.0,0.000431154,0.0,0.0,0.000431154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00215577,0.00388038,0.0,0.00258692,0.0120723,0.0,0.005605,0.00819192,0.0,0.00301808,0.0,0.0,0.00215577,0.0,0.0,0.00172462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000431154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000812933,0.0174781,0.0012194,0.00569053,0.0922679,0.0,0.0105681,0.0256074,0.0,0.0101617,0.0024388,0.0,0.00203233,0.000812933,0.0,0.0,0.0,0.0,0.000406466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000812933,0.0130069,0.0,0.00203233,0.0231686,0.0024388,0.00934873,0.0361755,0.00772286,0.0272332,0.0292656,0.00569053,0.0207298,0.030485,0.0,0.00812933,0.042679,0.0,0.0036582,0.066254,0.0,0.000812933,0.0617829,0.0,0.0,0.0918614,0.0,0.0,0.112591,0.0,0.0,0.174374,0.0,0.0,0.006097,0.0,0.0,0.0048776,0.000406466,0.000812933,0.0166651,0.117062,0.00284526,0.0256074,0.137792,0.0036582,0.122346,0.155677,0.00162587,0.195104,0.0654411,0.000406466,0.475972,0.00812933,0.00325173,0.391021,0.0,0.0024388,0.347935,0.0,0.00528406,0.29794,0.0,0.0012194,0.258919,0.0,0.00447113,0.335335,0.0,0.0024388,0.0178845,0.0,0.0,0.000406466,0.000406466,0.0,0.00325173,0.000406466,0.0,0.0284526,0.0792609,0.0,0.107307,0.00284526,0.000406466,0.0524342,0.0,0.000406466,0.0,0.0,0.000812933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0211363,0.0,0.0,0.0211363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0483695,0.00447113,0.0012194,0.117875,0.0024388,0.0024388,0.0203233,0.0,0.00284526,0.00569053,0.0,0.000812933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0259168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117706,0.0,0.0,0.0550732,0.0,0.0,0.016198,0.0,0.0,0.00179978,0.0,0.0,0.0230372,0.0,0.0064792,0.00719911,0.0,0.00467942,0.00719911,0.0,0.00503938,0.0100788,0.0,0.0187177,0.00899889,0.0,0.0683916,0.00863894,0.0,0.386592,0.0100788,0.0,0.0763106,0.00467942,0.0,0.0,0.0752307,0.0,0.00179978,0.602926,0.0,0.00755907,0.399551,0.000359956,0.0413949,0.101507,0.00395951,0.138943,0.0543533,0.0133184,0.239011,0.0669518,0.0251969,0.0701914,0.0597526,0.0208774,0.264567,0.016198,0.0154781,0.281485,0.00359956,0.0122385,0.118065,0.0,0.0129584,0.117706,0.0,0.0226772,0.0575929,0.0,0.0,0.0,0.0104387,0.0,0.00179978,0.0133184,0.00107987,0.00683916,0.00107987,0.00503938,0.00575929,0.0,0.016198,0.0147582,0.0,0.032396,0.0223173,0.0,0.0248369,0.0338358,0.0,0.0115186,0.00179978,0.0,0.00935885,0.0,0.0,0.00503938,0.0,0.0,0.00431947,0.0,0.0,0.00431947,0.0,0.0,0.0,0.0,0.00143982,0.0,0.0,0.000359956,0.0,0.0,0.0,0.000359956,0.000359956,0.0,0.00359956,0.00143982,0.0,0.00575929,0.000359956,0.0,0.00431947,0.000719911,0.0,0.00215973,0.0,0.0,0.00143982,0.0,0.0,0.000359956,0.0,0.0,0.000719911,0.0,0.0,0.000359956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00107987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653685,0.00772536,0.000297129,0.041301,0.00415981,0.00148565,0.0124794,0.000297129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00178278,0.00356555,0.0,0.0219876,0.00534833,0.00267416,0.0288215,0.00445694,0.00207991,0.0202048,0.00594259,0.000891388,0.0285244,0.00267416,0.000594259,0.0202048,0.000891388,0.0,0.0787393,0.0139651,0.000297129,0.150942,0.00564546,0.0,0.177089,0.0454608,0.0,0.00653685,0.0309015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00118852,0.0,0.00831962,0.00683397,0.0,0.0309015,0.027633,0.0,0.0326842,0.0407067,0.0,0.0680426,0.104887,0.0,0.178575,0.082602,0.0,0.661707,0.0383297,0.0,0.602875,0.0106967,0.0,0.164015,0.000594259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00118852,0.0,0.0,0.00564546,0.0,0.0,0.0314957,0.0332785,0.0,0.0995383,0.011588,0.0,0.0103995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00297129,0.0,0.0207991,0.022879,0.0,0.00148565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00534833,0.00950814,0.0,0.14797,0.0719053,0.000594259,0.0466493,0.000891388,0.0,0.000891388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0343328,0.0146146,0.00765529,0.0628661,0.0480195,0.00301572,0.0985908,0.021342,0.00162385,0.157745,0.0118309,0.00185583,0.0953431,0.00904716,0.00139187,0.0566027,0.0141507,0.0032477,0.0371165,0.0329409,0.00556748,0.0192542,0.0445398,0.00672737,0.02111,0.0549789,0.00881518,0.0206461,0.0607783,0.0199501,0.0173984,0.0702894,0.0366526,0.0396683,0.104854,0.0865279,0.0167024,0.00695935,0.0187902,0.0682016,0.0262136,0.00672737,0.0255176,0.0329409,0.0206461,0.0231978,0.0350287,0.00603144,0.0171664,0.0329409,0.00278374,0.0153106,0.0336369,0.010439,0.010903,0.0438439,0.0153106,0.00997507,0.0698255,0.0134547,0.00742331,0.142899,0.0160065,0.00672737,0.215044,0.0139187,0.0032477,0.352839,0.00371165,0.010671,0.108798,0.000463957,0.00463957,0.00255176,0.0271415,0.0241257,0.00347968,0.0283014,0.0470916,0.0136867,0.18999,0.0197182,0.0392043,0.251465,0.0190222,0.0876878,0.119237,0.010207,0.14893,0.0663458,0.010903,0.103694,0.021342,0.00904716,0.163777,0.00904716,0.0113669,0.253784,0.00347968,0.00788726,0.222699,0.00115989,0.00463957,0.23337,0.0,0.0178623,0.0570667,0.0,0.00649539,0.00139187,0.00417561,0.0132228,0.000695935,0.0,0.00603144,0.00162385,0.0,0.00974309,0.00208781,0.000695935,0.00626342,0.00742331,0.0032477,0.00231978,0.0167024,0.000927913,0.00440759,0.00255176,0.000231978,0.00185583,0.00139187,0.0,0.00208781,0.00115989,0.0,0.000927913,0.000695935,0.0,0.000927913,0.000463957,0.0,0.00231978,0.000231978,0.0,0.00394363,0.0,0.000231978,0.0234298,0.00301572,0.000231978,0.0227339,0.00139187,0.000231978,0.0146146,0.00162385,0.000695935,0.00835122,0.00301572,0.00208781,0.00603144,0.00510352,0.00603144,0.00394363,0.00811924,0.00788726,0.00255176,0.00695935,0.00951111,0.00278374,0.010903,0.0132228,0.00115989,0.0115989,0.0206461,0.00255176,0.00951111,0.0206461,0.0173984,0.0201821,0.0438439,0.0452358,0.00139187,0.000927913,0.164009,0.00487155,0.00255176,0.193934,0.00719133,0.000695935,0.0712174,0.00347968,0.000231978,0.0115989,0.00463957,0.00185583,0.00463957,0.0032477,0.000695935,0.00139187,0.00463957,0.00185583,0.00208781,0.00371165,0.000231978,0.00115989,0.00255176,0.0,0.000463957,0.00208781,0.0,0.000231978,0.0,0.0,0.00440759,0.000695935,0.0,0.0303892,0.0139187,0.00672737,0.192078,0.0475556,0.0150786,0.184655,0.053819,0.000695935,0.053819,0.00463957,0.0,0.00719133,0.000231978,0.0,0.00278374,0.0,0.0,0.00115989,0.0,0.0,0.000463957,0.0,0.0,0.000695935,0.0,0.0,0.0,0.0,0.0,0.000231978,0.0,0.0,0.000231978,0.0,0.0,0.032013,0.0341008,0.00394363,0.0890797,0.116685,0.010903,0.148698,0.0366526,0.0032477,0.106942,0.0206461,0.0032477,0.0521951,0.0238938,0.00672737,0.032245,0.0204141,0.00765529,0.0141507,0.021806,0.0162385,0.00904716,0.0187902,0.0245897,0.010903,0.0225019,0.0241257,0.00974309,0.0371165,0.0366526,0.0053355,0.0591545,0.0691295,0.0085832,0.0888477,0.264687
